candidate_id,family,mean_gain_vs_raw,se_gain_vs_raw,lo95_gain_vs_raw,hi95_gain_vs_raw,mean_gain_vs_scalar,se_gain_vs_scalar,lo95_gain_vs_scalar,hi95_gain_vs_scalar
depth_half_rest|early=0.850|late=0.650|rest=0.250,depth_half_rest,0.002052630610602863,0.00010087966672819725,0.0018140501987906766,0.0022912110224150494,-1.7603152445900237e-05,3.669714535021592e-05,-0.0001043919011991609,6.918559630736042e-05
attn_mlp_rest|attn=0.450|mlp=0.450|rest=0.250,attn_mlp_rest,0.0020513920061572114,5.988659144496754e-05,0.0019097602173898632,0.00219302379492456,-1.8841756891551948e-05,1.3685476711456727e-05,-5.120790931414711e-05,1.3524395531043215e-05
depth_half_rest|early=0.450|late=0.450|rest=0.250,depth_half_rest,0.0020513920061572114,5.988659144496754e-05,0.0019097602173898632,0.00219302379492456,-1.8841756891551948e-05,1.3685476711456727e-05,-5.120790931414711e-05,1.3524395531043215e-05
hidden_rest|hidden=0.450|rest=0.250,hidden_rest,0.0020513920061572114,5.988659144496754e-05,0.0019097602173898632,0.00219302379492456,-1.8841756891551948e-05,1.3685476711456727e-05,-5.120790931414711e-05,1.3524395531043215e-05
input_write_rest|input=0.450|rest=0.250|write=0.450,input_write_rest,0.0020513920061572114,5.988659144496754e-05,0.0019097602173898632,0.00219302379492456,-1.8841756891551948e-05,1.3685476711456727e-05,-5.120790931414711e-05,1.3524395531043215e-05
square_rect_rest|rectangular=0.450|rest=0.250|square=0.450,square_rect_rest,0.0020513920061572114,5.988659144496754e-05,0.0019097602173898632,0.00219302379492456,-1.8841756891551948e-05,1.3685476711456727e-05,-5.120790931414711e-05,1.3524395531043215e-05
hidden_rest|hidden=0.450|rest=0.375,hidden_rest,0.0020495647163852313,6.28002816261307e-05,0.0019010420503394322,0.0021980873824310305,-2.066904666353205e-05,7.095002403150374e-06,-3.744872734698269e-05,-3.889365980081411e-06
hidden_rest|hidden=0.625|rest=0.000,hidden_rest,0.0020493098928084635,7.46129808360673e-05,0.0018728501931311644,0.0022257695924857625,-2.092387024029991e-05,2.0384747355460717e-05,-6.91337977359645e-05,2.728605725536469e-05
attn_mlp_rest|attn=0.650|mlp=0.850|rest=0.250,attn_mlp_rest,0.0020449424199346614,9.386089738872052e-05,0.0018229613976103373,0.002266923442258985,-2.5291343114102003e-05,2.9532289504685854e-05,-9.513520779268405e-05,4.4552521564480044e-05
attn_mlp_rest|attn=0.750|mlp=0.750|rest=0.250,attn_mlp_rest,0.002044027821104142,9.998141448808318e-05,0.0018075717758398253,0.002280483866368459,-2.6205941944621326e-05,3.5523552825593326e-05,-0.00011021914437714954,5.780726048790689e-05
depth_half_rest|early=0.750|late=0.750|rest=0.250,depth_half_rest,0.002044027821104142,9.998141448808318e-05,0.0018075717758398253,0.002280483866368459,-2.6205941944621326e-05,3.5523552825593326e-05,-0.00011021914437714954,5.780726048790689e-05
depth_thirds_rest|early=0.750|late=0.750|middle=0.750|rest=0.250,depth_thirds_rest,0.002044027821104142,9.998141448808318e-05,0.0018075717758398253,0.002280483866368459,-2.6205941944621326e-05,3.5523552825593326e-05,-0.00011021914437714954,5.780726048790689e-05
input_write_rest|input=0.750|rest=0.250|write=0.750,input_write_rest,0.002044027821104142,9.998141448808318e-05,0.0018075717758398253,0.002280483866368459,-2.6205941944621326e-05,3.5523552825593326e-05,-0.00011021914437714954,5.780726048790689e-05
square_rect_rest|rectangular=0.750|rest=0.250|square=0.750,square_rect_rest,0.002044027821104142,9.998141448808318e-05,0.0018075717758398253,0.002280483866368459,-2.6205941944621326e-05,3.5523552825593326e-05,-0.00011021914437714954,5.780726048790689e-05
hidden_rest|hidden=0.550|rest=0.000,hidden_rest,0.002041378534245883,7.173953939640121e-05,0.0018717145235733943,0.002211042544918372,-2.8855228802880228e-05,2.335327270235232e-05,-8.408571874394348e-05,2.6375261138183015e-05
complement_split|embedding=0.450|hidden=0.650|other=0.250|scalar=0.250|unembed=0.150,complement_split,0.002041246314707952,8.597885460486815e-05,0.0018379063235674387,0.0022445863058484653,-2.8987448340811375e-05,2.4116457584196853e-05,-8.602287052743694e-05,2.8047973845814188e-05
depth_thirds_rest|early=0.400|late=0.800|middle=0.600|rest=0.250,depth_thirds_rest,0.0020405406254315477,7.53953305493335e-05,0.0018622306686823739,0.0022188505821807212,-2.9693137617215707e-05,2.0984635692928592e-05,-7.932180103099183e-05,1.9935525796560416e-05
square_rect_rest|rectangular=0.850|rest=0.250|square=0.650,square_rect_rest,0.002037777927498903,9.619049707362925e-05,0.0018102874019197697,0.002265268453078036,-3.245583554986045e-05,3.276730993073197e-05,-0.00010995052353604156,4.5038852436320666e-05
scalar|alpha=0.600,scalar,0.0020319618078039115,8.663298070711935e-05,0.0018270748084315742,0.0022368488071762486,-3.827195524485185e-05,2.2881086276433853e-05,-9.238572428861791e-05,1.5841813798914222e-05
input_write_rest|input=0.850|rest=0.250|write=0.650,input_write_rest,0.002029689684644226,9.81770452147084e-05,0.0017975009727114407,0.0022618783965770114,-4.05440784045372e-05,3.2943009587955145e-05,-0.00011845429608005113,3.736613927097673e-05
scalar|alpha=0.450,scalar,0.002026900720079532,6.399845852840063e-05,0.0018755443656598644,0.0021782570744991996,-4.333304296923147e-05,7.475462427145309e-06,-6.101251160943013e-05,-2.5653574329032815e-05
depth_thirds_rest|early=0.450|late=0.850|middle=0.650|rest=0.250,depth_thirds_rest,0.0020248003639077253,7.551396389449483e-05,0.0018462098392972451,0.0022033908885182056,-4.5433399141038035e-05,1.900159054576411e-05,-9.037216078177016e-05,-4.946375003059072e-07
complement_split|embedding=0.300|hidden=0.650|other=0.250|scalar=0.250|unembed=0.000,complement_split,0.002020143696805388,8.108248691622351e-05,0.0018283836152485193,0.0022119037783622565,-5.00900662433754e-05,2.1586348005212812e-05,-0.00010114177927570371,9.61646788952908e-07
square_rect_rest|rectangular=0.450|rest=0.250|square=0.750,square_rect_rest,0.002015880997469675,7.320961090619439e-05,0.001842740267676525,0.002189021727262825,-5.435276557908854e-05,1.1982588834674552e-05,-8.269158817309386e-05,-2.601394298508322e-05
hidden_rest|hidden=0.700|rest=0.000,hidden_rest,0.0020080892333065466,8.570197623160464e-05,0.0018054040595188016,0.0022107744070942914,-6.214452974221676e-05,3.160626205784235e-05,-0.0001368933395090139,1.260428002458039e-05
scalar|alpha=0.650,scalar,0.0020071174032725973,9.203112200705425e-05,0.001789463799725914,0.0022247710068192808,-6.31163597761661e-05,2.568383567981782e-05,-0.00012385863115893525,-2.374088393396953e-06
adaptive_binary|high=0.850|low=0.650|rest=0.250,adaptive_binary,0.0020060333408009282,9.914607038312317e-05,0.001771552884344842,0.0022405137972570147,-6.420042224783516e-05,3.454787982708897e-05,-0.00014590615803890058,1.7505313543230268e-05
hidden_rest|hidden=0.450|rest=0.500,hidden_rest,0.0020058965094730047,6.599366904131348e-05,0.0018498214821902983,0.002161971536755711,-6.433725357575873e-05,6.64182291845115e-06,-8.00451647778957e-05,-4.862934237362176e-05
hidden_rest|hidden=0.450|rest=0.125,hidden_rest,0.002004219902954262,5.475291798985592e-05,0.0018747292519082526,0.002133710554000271,-6.601386009450145e-05,1.9208567729957345e-05,-0.00011144212277585057,-2.058559741315232e-05
adaptive_affine|intercept=0.250|rest=0.250|slope=0.250,adaptive_affine,0.0020016572692516505,5.875878611882954e-05,0.0018626927400806185,0.0021406217984226822,-6.857649379711289e-05,1.5863079581209326e-05,-0.00010609267700667294,-3.106031058755283e-05
attn_mlp_rest|attn=0.750|mlp=0.450|rest=0.250,attn_mlp_rest,0.002000748015936958,7.219534583311671e-05,0.001830006023041637,0.002171490008832279,-6.948574711180535e-05,1.0477807467381153e-05,-9.426576177216178e-05,-4.4705732451448925e-05
square_rect_rest|rectangular=0.550|rest=0.250|square=0.850,square_rect_rest,0.001999150160508682,8.480962792014593e-05,0.001798575390477537,0.002199724930539827,-7.10836025400812e-05,2.099370236874179e-05,-0.00012073370864215553,-2.1433496438006856e-05
square_rect_rest|rectangular=0.650|rest=0.250|square=0.850,square_rect_rest,0.001997301316629167,9.446090466853876e-05,0.0017739012770880726,0.002220701356170261,-7.293244641959655e-05,2.9585865246682488e-05,-0.00014290301772800065,-2.9618751111924556e-06
attn_mlp_rest|attn=0.850|mlp=0.650|rest=0.250,attn_mlp_rest,0.0019914508977261877,9.299962666699508e-05,0.0017715067806587444,0.0022113950147936313,-7.878286532257564e-05,2.781948483118031e-05,-0.0001445759469483171,-1.2989783696834201e-05
depth_half_rest|early=0.550|late=0.850|rest=0.250,depth_half_rest,0.0019887309093307,8.427807825703926e-05,0.001789413254252802,0.0021880485644085977,-8.150285371806348e-05,2.0515128894136235e-05,-0.00013002113355269567,-3.2984573883431276e-05
adaptive_affine|intercept=0.250|rest=0.250|slope=0.750,adaptive_affine,0.001987092251431702,0.00010068682004660373,0.0017489679220214843,0.00222521658084192,-8.314151161706133e-05,3.526943803408114e-05,-0.00016655373256766322,2.707093335405634e-07
attn_mlp_rest|attn=0.850|mlp=0.550|rest=0.250,attn_mlp_rest,0.001977803775788683,8.607173665599236e-05,0.001774244118597261,0.002181363432980105,-9.242998726008032e-05,2.0740805608887598e-05,-0.00014148199252509948,-4.337798199506115e-05
depth_half_rest|early=0.650|late=0.850|rest=0.250,depth_half_rest,0.0019749873896257584,9.562861020629203e-05,0.0017488257264878777,0.0022011490527636393,-9.524637342300498e-05,2.9788778587411482e-05,-0.00016569683478223315,-2.479591206377682e-05
depth_half_rest|early=0.850|late=0.750|rest=0.250,depth_half_rest,0.0019726717100449335,0.00010584836390254705,0.0017223403294154096,0.0022230030906744574,-9.756205300382988e-05,4.144950150478916e-05,-0.00019559012406265624,4.660180549964952e-07
input_write_rest|input=0.750|rest=0.250|write=0.850,input_write_rest,0.001963112040281333,0.00010123801115327558,0.0017236841439038362,0.00220253993665883,-0.0001071217227674305,3.562756833452796e-05,-0.00019138092187858915,-2.2862523656271854e-05
hidden_rest|hidden=0.800|rest=0.250,hidden_rest,0.0019601224674317993,9.942417139433162e-05,0.001724984302084205,0.0021952606327793936,-0.00011011129561696404,3.4888455266428474e-05,-0.00019262249232206738,-2.7600098911860697e-05
attn_mlp_rest|attn=0.750|mlp=0.850|rest=0.250,attn_mlp_rest,0.0019554984980576988,0.00010219210465761706,0.0017138141705424345,0.002197182825572963,-0.0001147352649910646,3.6080279250933324e-05,-0.0002000651254195219,-2.9405404562607285e-05
complement_split|embedding=0.450|hidden=0.650|other=0.250|scalar=0.250|unembed=0.000,complement_split,0.001954876918301125,8.417505212284777e-05,0.0017558029200305902,0.00215395091657166,-0.00011535684474763821,2.5189907637460926e-05,-0.0001749309763102333,-5.5782713185043115e-05
depth_half_rest|early=0.450|late=0.850|rest=0.250,depth_half_rest,0.001954597900544257,7.963555900341268e-05,0.001766259803501186,0.002142935997587328,-0.0001156358625045064,2.1509880371711567e-05,-0.00016650672958360427,-6.476499542540854e-05
hidden_rest|hidden=0.800|rest=0.375,hidden_rest,0.0019504737061118251,0.00010673465224368565,0.0016980462535555086,0.0022029011586681417,-0.00011976005693693824,3.983411527875818e-05,-0.00021396773957120134,-2.5552374302675147e-05
square_rect_rest|rectangular=0.450|rest=0.250|square=0.850,square_rect_rest,0.0019489851819938565,7.657416739731365e-05,0.0017678872760992096,0.0021300830878885034,-0.0001212485810549069,1.3038951248632787e-05,-0.00015208570075792344,-9.041146135189035e-05
square_rect_rest|rectangular=0.850|rest=0.250|square=0.750,square_rect_rest,0.0019461506207887449,0.00010523052306168344,0.0016972804337478634,0.0021950208078296263,-0.00012408314226001853,4.0233843237664684e-05,-0.0002192361815170955,-2.893010300294154e-05
scalar|alpha=0.400,scalar,0.001944046802828362,5.661214367848436e-05,0.0018101590830287464,0.0020779345226279774,-0.00012618696022040138,1.375059067457831e-05,-0.00015870710716577908,-9.366681327502367e-05
adaptive_affine|intercept=0.450|rest=0.250|slope=0.500,adaptive_affine,0.0019406621559657391,0.00010392944182757544,0.0016948690260435231,0.002186455285887955,-0.00012957160708302424,3.8175503679306914e-05,-0.00021985667328458508,-3.9286540881463387e-05
input_write_rest|input=0.850|rest=0.250|write=0.750,input_write_rest,0.0019375366206668106,9.867817774179176e-05,0.001704162730307473,0.0021709105110261483,-0.00013269714238195278,3.425700732362617e-05,-0.00021371496470232868,-5.167932006157688e-05
square_rect_rest|rectangular=0.750|rest=0.250|square=0.850,square_rect_rest,0.0019351392654022716,0.00010012047761095522,0.0016983543358523624,0.0021719241949521807,-0.00013509449764649182,3.4385834999647195e-05,-0.00021641699742065744,-5.37719978723262e-05
attn_mlp_rest|attn=0.850|mlp=0.750|rest=0.250,attn_mlp_rest,0.0019341338488796846,0.00010171635390480467,0.0016935746718948217,0.0021746930258645476,-0.00013609991416907875,3.563034049042388e-05,-0.00022036566942893121,-5.1834158909226264e-05
hidden_rest|hidden=0.800|rest=0.125,hidden_rest,0.0019329837639635657,9.423024528720812e-05,0.0017101292338593185,0.002155838294067813,-0.0001372499990851977,3.063790259618791e-05,-0.0002097086387251821,-6.479135944521328e-05
attn_mlp_rest|attn=0.850|mlp=0.450|rest=0.250,attn_mlp_rest,0.0019321434551185894,7.58387510857421e-05,0.0017527848088008094,0.0021115021014363696,-0.00013809030793017398,1.3820166714448685e-05,-0.00017077500220984512,-0.00010540561365050285
depth_half_rest|early=0.750|late=0.850|rest=0.250,depth_half_rest,0.0019295239839838018,0.00010477520130393949,0.0016817306328999848,0.002177317335067619,-0.00014070977906496156,3.961754850708032e-05,-0.00023440528128420651,-4.701427684571659e-05
hidden_rest|hidden=0.450|rest=0.000,hidden_rest,0.001918138111102387,5.5155157338711277e-05,0.0017876961639963348,0.0020485800582084393,-0.00015209565194637632,2.261429569326434e-05,-0.00020557846126094647,-9.861284263180615e-05
hidden_rest|hidden=0.800|rest=0.500,hidden_rest,0.001906942097733687,0.00010429678189314046,0.0016602802085564099,0.0021536039869109644,-0.00016329166531507634,3.778383041666869e-05,-0.0002526504242504978,-7.393290637965488e-05
scalar|alpha=0.700,scalar,0.001898554095587461,9.477296653161595e-05,0.0016744160297401892,0.0021226921614347326,-0.00017167966746130248,2.8733329460888598e-05,-0.00023963399163630402,-0.00010372534328630093
hidden_rest|hidden=0.800|rest=0.000,hidden_rest,0.0018529058391037593,9.41834497801013e-05,0.0016301619803738196,0.002075649697833699,-0.00021732792394500407,3.4578369248048045e-05,-0.0002991057672166377,-0.00013555008067337045
attn_mlp_rest|attn=0.850|mlp=0.850|rest=0.250,attn_mlp_rest,0.0018363290629058514,0.00010919875246922089,0.0015780740133161438,0.002094584112495559,-0.00023390470014291202,4.403504472017866e-05,-0.00033804758090613457,-0.00012976181937968947
depth_half_rest|early=0.850|late=0.850|rest=0.250,depth_half_rest,0.0018363290629058514,0.00010919875246922089,0.0015780740133161438,0.002094584112495559,-0.00023390470014291202,4.403504472017866e-05,-0.00033804758090613457,-0.00012976181937968947
input_write_rest|input=0.850|rest=0.250|write=0.850,input_write_rest,0.0018363290629058514,0.00010919875246922089,0.0015780740133161438,0.002094584112495559,-0.00023390470014291202,4.403504472017866e-05,-0.00033804758090613457,-0.00012976181937968947
square_rect_rest|rectangular=0.850|rest=0.250|square=0.850,square_rect_rest,0.0018363290629058514,0.00010919875246922089,0.0015780740133161438,0.002094584112495559,-0.00023390470014291202,4.403504472017866e-05,-0.00033804758090613457,-0.00012976181937968947
scalar|alpha=0.350,scalar,0.0018350377016084609,5.020621721242791e-05,0.0017162999979010688,0.001953775405315853,-0.00023519606144030251,1.8350174416120305e-05,-0.00027859422393442706,-0.00019179789894617797
scalar|alpha=0.750,scalar,0.0017850701539264607,0.00010165183319651766,0.0015446635684166965,0.002025476739436225,-0.0002851636091223027,3.554247563625554e-05,-0.00036922156400204703,-0.00020110565424255833
adaptive_affine|intercept=0.350|rest=0.250|slope=0.750,adaptive_affine,0.0017318029798893877,0.00010876542555771123,0.0014745727484454007,0.0019890332113333747,-0.0003384307831593757,4.2897572218358444e-05,-0.0004398835414557934,-0.00023697802486295799
scalar|alpha=0.300,scalar,0.0016846447487493797,4.805693962562487e-05,0.001570990086534777,0.0017982994109639824,-0.0003855890142993837,2.148629685809083e-05,-0.00043640410636876855,-0.00033477392222999887
scalar|alpha=0.800,scalar,0.0016232987483696922,0.00011107560388318795,0.0013606049451859526,0.0018859925515534318,-0.0004469350146790712,4.502013363977983e-05,-0.0005534076307371506,-0.0003404623986209919
scalar|alpha=0.250,scalar,0.0014964947116835477,3.8399255653993814e-05,0.0014056804720618524,0.001587308951305243,-0.0005737390513652157,3.1683777056464355e-05,-0.0006486711841037539,-0.0004988069186266774
scalar|alpha=0.850,scalar,0.0014314985378340284,0.00010951614928903677,0.0011724928447654564,0.0016905042309026004,-0.000638735225214735,4.284915679248563e-05,-0.0007400734810289635,-0.0005373969694005065
adaptive_affine|intercept=0.450|rest=0.250|slope=0.750,adaptive_affine,0.00138907212020938,0.00012453625406418526,0.0010945438793475819,0.0016836003610711783,-0.0006811616428393833,5.7968011095647355e-05,-0.0008182559890805893,-0.0005440672965981773
scalar|alpha=0.200,scalar,0.0012725453422356876,2.837018281860155e-05,0.001205449859869695,0.0013396408246016804,-0.0007976884208130757,4.281143563368487e-05,-0.0008989374660867404,-0.0006964393755394111
scalar|alpha=0.900,scalar,0.0012106464909937718,0.00012497244107097455,0.000915086667860917,0.0015062063141266266,-0.0008595872720549916,5.8070862040707674e-05,-0.0009969248607812652,-0.0007222496833287179
scalar|alpha=0.150,scalar,0.0010073390189621009,2.431647389553976e-05,0.0009498305581991494,0.0010648474797250525,-0.0010628947440866625,4.87848629713384e-05,-0.0011782709450138778,-0.0009475185431594472
scalar|alpha=0.950,scalar,0.0009350255950990836,0.00012933405416881434,0.0006291505569898377,0.0012409006332083296,-0.0011352081679496797,6.315746183911981e-05,-0.001284575565199198,-0.0009858407707001614
scalar|alpha=0.100,scalar,0.0007062385812799375,1.4508538118302236e-05,0.0006719258886301527,0.0007405512739297222,-0.001363995181768826,5.5679316207097636e-05,-0.0014956767645986119,-0.00123231359893904
scalar|alpha=1.000,scalar,0.000658436143904019,0.000136714924456352,0.00033510534756474644,0.0009817669402432914,-0.0014117976191447444,7.01570965548496e-05,-0.0015777191524969636,-0.0012458760857925251
scalar|alpha=0.050,scalar,0.000381836378056233,1.1259880442687357e-05,0.0003552067608092774,0.0004084659953031886,-0.0016883973849925304,5.792050508217838e-05,-0.0018253793795118822,-0.0015514153904731785
scalar|alpha=0.000,scalar,0.0,0.0,0.0,0.0,-0.0020702337630487634,6.791601594034707e-05,-0.0022308551407476842,-0.0019096123853498425
