name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.7.attn.c_q.weight,7,attn_qkv,attn,589824,768x768,1,0.07676370441913605,0.24035803547927312,0.7579361653233627,0.349791592490484,0.7040722864164394
transformer.h.7.attn.c_k.weight,7,attn_qkv,attn,589824,768x768,1,0.07634271681308746,0.2413924421582903,0.7597284573094267,0.34738750378105926,0.7061704767641838
transformer.h.7.attn.c_v.weight,7,attn_qkv,attn,589824,768x768,1,0.07413269579410553,0.24236413623605454,0.7657711285178324,0.335953120037118,0.7149090042403572
transformer.h.7.attn.c_proj.weight,7,attn_out,attn,589824,768x768,1,0.07950707525014877,0.25414534338882994,0.7617068817469665,0.3486614156872016,0.7065227330298824
transformer.h.7.attn.ve_gate.weight,7,attn_aux,attn,72,6x12,0,0.0004458182957023382,0.0015350324933284096,0.774935952687036,0.1918203356834076,0.7915578085018142
transformer.h.7.mlp.c_fc.weight,7,mlp_up,mlp,2359296,3072x768,0,0.3826940953731537,1.2394825220108032,0.7640860487865281,0.3472261982162823,0.7084299252851229
transformer.h.7.mlp.c_proj.weight,7,mlp_down,mlp,2359296,768x3072,0,0.08800613880157471,0.2887824646064213,0.7664309960397622,0.34439107174030353,0.7110199621497293
transformer.h.8.attn.c_q.weight,8,attn_qkv,attn,589824,768x768,1,0.07801549136638641,0.24155035402093614,0.7558703707155265,0.35254791719285133,0.7016612267613376
transformer.h.8.attn.c_k.weight,8,attn_qkv,attn,589824,768x768,1,0.0782172828912735,0.240613830941064,0.7546748748856257,0.3532465305680443,0.7007141721587906
transformer.h.8.attn.c_v.weight,8,attn_qkv,attn,589824,768x768,1,0.07224096357822418,0.23917420634201594,0.7680236206966842,0.33264928671753885,0.7176871669895727
transformer.h.8.attn.c_proj.weight,8,attn_out,attn,589824,768x768,1,0.0724627822637558,0.2388388216495514,0.7672264410049888,0.33703118136839305,0.7150976298182978
transformer.h.8.mlp.c_fc.weight,8,mlp_up,mlp,2359296,3072x768,0,0.3801761567592621,1.2467654262270247,0.7663246420554077,0.3456863822887561,0.7103191298833258
transformer.h.8.mlp.c_proj.weight,8,mlp_down,mlp,2359296,768x3072,0,0.08772043138742447,0.290081371154104,0.7678136239760738,0.34372608130311916,0.7120437713364773
transformer.h.9.attn.c_q.weight,9,attn_qkv,attn,589824,768x768,1,0.0789749026298523,0.24224285355636052,0.7541390501959989,0.3556996358015522,0.6992197071972233
transformer.h.9.attn.c_k.weight,9,attn_qkv,attn,589824,768x768,1,0.07807645946741104,0.2419624605349132,0.7560407357116314,0.3538438441384588,0.7010984457865863
transformer.h.9.attn.c_v.weight,9,attn_qkv,attn,589824,768x768,1,0.07469125092029572,0.2429076624768121,0.7648252315432013,0.3398463750837594,0.712489428229721
transformer.h.9.attn.c_proj.weight,9,attn_out,attn,589824,768x768,1,0.07730023562908173,0.2465571995292391,0.7613140004295632,0.34995606572636034,0.7056789673516015
transformer.h.9.attn.ve_gate.weight,9,attn_aux,attn,72,6x12,0,0.00031812855741009116,0.0017918007215484977,0.8492231182425641,0.18769037793883792,0.830766370151863
transformer.h.9.mlp.c_fc.weight,9,mlp_up,mlp,2359296,3072x768,0,0.3831425905227661,1.2507159624780928,0.7654983108427228,0.3474625238952818,0.7090178934737206
transformer.h.9.mlp.c_proj.weight,9,mlp_down,mlp,2359296,768x3072,0,0.08801821619272232,0.29118760994502474,0.7678880172037506,0.3443229381202462,0.7117825395417522
transformer.h.10.attn.c_q.weight,10,attn_qkv,attn,589824,768x768,1,0.07890434563159943,0.241703029189791,0.7538910460947542,0.35425526215413133,0.6998178919703115
transformer.h.10.attn.c_k.weight,10,attn_qkv,attn,589824,768x768,1,0.07846856862306595,0.2413798017161233,0.7546694749769948,0.35334927628327994,0.7006600993468575
transformer.h.10.attn.c_v.weight,10,attn_qkv,attn,589824,768x768,1,0.07366117089986801,0.2405856932912554,0.7655945713588167,0.33785977526325106,0.7138673980477828
transformer.h.10.attn.c_proj.weight,10,attn_out,attn,589824,768x768,1,0.07376600801944733,0.23953248347554887,0.7645503887763676,0.3413602294700993,0.7115950796531342
transformer.h.10.mlp.c_fc.weight,10,mlp_up,mlp,2359296,3072x768,0,0.38234731554985046,1.251647412776947,0.7660045599159477,0.34825208419915255,0.7088762378583976
transformer.h.10.mlp.c_proj.weight,10,mlp_down,mlp,2359296,768x3072,0,0.08833476901054382,0.29167270021779196,0.7675446506619428,0.3454559315327801,0.7110443595645813
transformer.h.11.attn.c_q.weight,11,attn_qkv,attn,589824,768x768,1,0.07882765680551529,0.2426940245287759,0.7548294209013018,0.3531301163828304,0.7008496522592357
transformer.h.11.attn.c_k.weight,11,attn_qkv,attn,589824,768x768,1,0.07842026650905609,0.24268503487110138,0.7557802186012055,0.35165101247824965,0.7020646030614779
transformer.h.11.attn.c_v.weight,11,attn_qkv,attn,589824,768x768,1,0.07601156830787659,0.24346522986888885,0.7620748400457562,0.34182211591038486,0.7101263620676856
transformer.h.11.attn.c_proj.weight,11,attn_out,attn,589824,768x768,1,0.07875184714794159,0.24970138498714992,0.7602342146672765,0.3496633797066613,0.7052854174803076
transformer.h.11.attn.ve_gate.weight,11,attn_aux,attn,72,6x12,0,0.00043748519965447485,0.0014575109484472445,0.7691366285400009,0.23161477362276292,0.7687609274586189
transformer.h.11.mlp.c_fc.weight,11,mlp_up,mlp,2359296,3072x768,0,0.38172468543052673,1.2464453663144792,0.7655498668450449,0.34906239342003875,0.7082437367125031
transformer.h.11.mlp.c_proj.weight,11,mlp_down,mlp,2359296,768x3072,0,0.08803224563598633,0.28794440627098083,0.7658571478056321,0.3473737011192295,0.7092417233432013
