floor,eval_kind,recipe,method,alpha,bpb,bpb_se,paired_delta_vs_raw,paired_se_vs_raw,mean_alpha_by_numel
0.15,holdout,tsa:0.500,TSA alpha=0.50,0.5,1.054440611334294,0.010702303992890568,-0.005121588277899554,0.00012305691091167893,
0.15,holdout,tsa:0.550,TSA alpha=0.55,0.55,1.0542363092347997,0.010703879877541362,-0.0053258903773937384,0.00013329585658498715,
0.15,holdout,tsa:0.600,TSA alpha=0.60,0.6,1.0541111908931369,0.01070347164184239,-0.0054510087190564665,0.00014455705314627231,
0.15,holdout,tsa:0.650,TSA alpha=0.65,0.65,1.0540220176662098,0.010703764530475439,-0.00554018194598352,0.00015800022269954562,
0.15,holdout,tsa:0.700,TSA alpha=0.70,0.7,1.054016091443376,0.010706162427617518,-0.005546108168817507,0.0001671703732425546,
0.15,holdout,tsa:0.750,TSA alpha=0.75,0.75,1.0540424005755997,0.0107036935716838,-0.005519799036593681,0.00017680097957994295,
0.15,holdout,tsa:0.800,TSA alpha=0.80,0.8,1.0540968197660467,0.010703582266430724,-0.005465379846146642,0.00018852164213580143,
0.15,holdout,tsa:0.900,TSA alpha=0.90,0.9,1.054441805617513,0.010703139631048379,-0.005120393994680163,0.0002104884224451782,
0.15,holdout,tsa:1.000,Uniform LAWA,1.0,1.054977368403879,0.010706623859312269,-0.004584831208314333,0.000231372966516292,
0.15,holdout,ema:0.95:16:16,Checkpoint EMA,nan,1.0546048908533103,0.010709046967119412,-0.004957308758883224,0.0002202092143177955,
0.15,holdout,swastyle:32:16,SWA-style late average,nan,1.0567779790200926,0.010702822789522391,-0.002784220592100614,0.00027943162373318773,
0.15,holdout,adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.5872288030681367,1.0543835290229338,0.010701332322501813,-0.005178670589259548,0.00012960045923031532,0.5872288030681367
0.175,alpha_select,raw,Raw iterate,0.0,1.1072220991229504,0.011884256653142633,,,
0.175,alpha_select,tsa:0.100,TSA alpha=0.10,0.1,1.105310889697136,0.011882089867849034,-0.0019112094258143357,3.6890100925183264e-05,
0.175,alpha_select,tsa:0.200,TSA alpha=0.20,0.2,1.1036051474256094,0.011879017682717213,-0.0036169516973408207,6.001923053179801e-05,
0.175,alpha_select,tsa:0.300,TSA alpha=0.30,0.3,1.1022127073484986,0.011882369720398153,-0.005009391774451883,8.932055971969288e-05,
0.175,alpha_select,tsa:0.400,TSA alpha=0.40,0.4,1.1010257839632067,0.011877399217715027,-0.006196315159743688,0.00011355638820023291,
0.175,alpha_select,tsa:0.500,TSA alpha=0.50,0.5,1.100199595671453,0.011877395855815338,-0.007022503451497249,0.0001388336152841694,
0.175,alpha_select,tsa:0.550,TSA alpha=0.55,0.55,1.0999039130423751,0.011876763435804603,-0.007318186080575344,0.00015236377782499515,
0.175,alpha_select,tsa:0.600,TSA alpha=0.60,0.6,1.0996459478376985,0.01187679436166171,-0.007576151285251902,0.00016449185230791487,
0.175,alpha_select,tsa:0.650,TSA alpha=0.65,0.65,1.0994954046704273,0.0118785666139105,-0.007726694452523162,0.00017629918938325201,
0.175,alpha_select,tsa:0.700,TSA alpha=0.70,0.7,1.099359253668724,0.011880399227680777,-0.007862845454226369,0.0001914248609010363,
0.175,alpha_select,tsa:0.750,TSA alpha=0.75,0.75,1.0993339730441756,0.011881771152593472,-0.007888126078774737,0.0002041018069684433,
0.175,alpha_select,tsa:0.800,TSA alpha=0.80,0.8,1.0993756524174696,0.011885693626691663,-0.007846446705480719,0.00021471911164477143,
0.175,alpha_select,tsa:0.900,TSA alpha=0.90,0.9,1.0995766453001043,0.011886190447041154,-0.007645453822845998,0.00024174190177608356,
0.175,alpha_select,tsa:1.000,Uniform LAWA,1.0,1.1001069921392064,0.01189192320421377,-0.007115106983744056,0.0002669112645400242,
0.175,alpha_select,ema:0.95:16:16,Checkpoint EMA,nan,1.0998107321865316,0.01188989111425167,-0.007411366936418666,0.00025561661238325957,
0.175,alpha_select,swastyle:32:16,SWA-style late average,nan,1.102032755254959,0.011921068525272183,-0.005189343867991617,0.00033961018474249177,
0.175,alpha_select,adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.5888964089748878,1.1001542689841837,0.011881818996240202,-0.007067830138766815,0.0001493862498339664,0.5888964089748878
0.175,floor_select,raw,Raw iterate,0.0,1.0760250669187208,0.013081303966649738,,,
0.175,floor_select,tsa:0.100,TSA alpha=0.10,0.1,1.0741542996809619,0.013076577866785052,-0.0018707672377591082,4.377809867506462e-05,
0.175,floor_select,tsa:0.200,TSA alpha=0.20,0.2,1.072513392625419,0.013074053884673333,-0.0035116742933020417,6.868268009281588e-05,
0.175,floor_select,tsa:0.300,TSA alpha=0.30,0.3,1.071163869089541,0.013070507386560017,-0.004861197829179809,9.651835273247437e-05,
0.175,floor_select,tsa:0.400,TSA alpha=0.40,0.4,1.07004483306743,0.013075536566713154,-0.005980233851290873,0.00012156571256892496,
0.175,floor_select,tsa:0.500,TSA alpha=0.50,0.5,1.0692790179696599,0.01307599191643499,-0.006746048949060992,0.00014808678499984753,
0.175,floor_select,tsa:0.550,TSA alpha=0.55,0.55,1.0690034747776977,0.013072499395930677,-0.007021592141023079,0.00016281521429647566,
0.175,floor_select,tsa:0.600,TSA alpha=0.60,0.6,1.0687768319264657,0.01307482591609473,-0.007248234992255201,0.00017742194341678253,
0.175,floor_select,tsa:0.650,TSA alpha=0.65,0.65,1.068652289397802,0.01307328062816899,-0.007372777520918668,0.00019255826371123377,
0.175,floor_select,tsa:0.700,TSA alpha=0.70,0.7,1.068568662654549,0.013073039964956967,-0.00745640426417188,0.0002037291394502143,
0.175,floor_select,tsa:0.750,TSA alpha=0.75,0.75,1.0685442476596139,0.01307877908474558,-0.007480819259106779,0.0002150060011312968,
0.175,floor_select,tsa:0.800,TSA alpha=0.80,0.8,1.068604827128441,0.013079908150071068,-0.007420239790279634,0.00022857824215489608,
0.175,floor_select,tsa:0.900,TSA alpha=0.90,0.9,1.0688944374406826,0.013078255528521501,-0.0071306294780381,0.0002584615987684032,
0.175,floor_select,tsa:1.000,Uniform LAWA,1.0,1.069439029978684,0.013081088725469977,-0.006586036940036661,0.00028490829384708604,
0.175,floor_select,ema:0.95:16:16,Checkpoint EMA,nan,1.0690899029375966,0.013078457898669028,-0.0069351639811241535,0.0002846911280781388,
0.175,floor_select,swastyle:32:16,SWA-style late average,nan,1.070969508361702,0.013086733083277406,-0.005055558557018908,0.0003538191816301226,
0.175,floor_select,adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.5888964089748878,1.0692528621781403,0.013071297380273681,-0.006772204740580488,0.00016243574260518863,0.5888964089748878
0.175,holdout,raw,Raw iterate,0.0,1.0629830139520697,0.010745305501815017,,,
0.175,holdout,tsa:0.100,TSA alpha=0.10,0.1,1.0610563779485112,0.010741334840482909,-0.0019266360035586443,3.415011227121907e-05,
0.175,holdout,tsa:0.200,TSA alpha=0.20,0.2,1.0593616435094073,0.010744020885354911,-0.003621370442662595,5.8431614942871415e-05,
0.175,holdout,tsa:0.300,TSA alpha=0.30,0.3,1.057974770093778,0.010744913639370439,-0.005008243858291732,8.284206085645173e-05,
0.175,holdout,tsa:0.400,TSA alpha=0.40,0.4,1.0567836564863728,0.010749469469181311,-0.006199357465697028,0.00010302537477573918,
0.175,holdout,tsa:0.500,TSA alpha=0.50,0.5,1.055967271574021,0.010751768522993444,-0.007015742378048972,0.00012883125903704172,
0.175,holdout,tsa:0.550,TSA alpha=0.55,0.55,1.0556453012275189,0.010750969314244596,-0.007337712724550808,0.00014135521525933137,
0.175,holdout,tsa:0.600,TSA alpha=0.60,0.6,1.0553906986563542,0.010752073394227395,-0.007592315295715552,0.0001530419417206885,
0.175,holdout,tsa:0.650,TSA alpha=0.65,0.65,1.055220421216628,0.010753346905392498,-0.007762592735441751,0.00016545883630956349,
0.175,holdout,tsa:0.700,TSA alpha=0.70,0.7,1.0551053640017793,0.01075581240741496,-0.007877649950290536,0.00017607229889273076,
0.175,holdout,tsa:0.750,TSA alpha=0.75,0.75,1.0550669298006252,0.010757557518663398,-0.007916084151444519,0.00018750915839660308,
0.175,holdout,tsa:0.800,TSA alpha=0.80,0.8,1.0551004890082474,0.010759332024463567,-0.007882524943822494,0.00020009094431407175,
0.175,holdout,tsa:0.900,TSA alpha=0.90,0.9,1.0553264327125451,0.010760412703581908,-0.007656581239524692,0.00022065103534705245,
0.175,holdout,tsa:1.000,Uniform LAWA,1.0,1.0558426266020706,0.010764605357138324,-0.007140387349999162,0.00024419166336009005,
0.175,holdout,ema:0.95:16:16,Checkpoint EMA,nan,1.0554887977215328,0.01076487241253875,-0.007494216230536996,0.0002354242805839616,
0.175,holdout,swastyle:32:16,SWA-style late average,nan,1.0575714822922408,0.010767210277101038,-0.005411531659829123,0.00029552577937458493,
0.175,holdout,adaptive:hybrid:8:32:1.0:all,Tensorwise adaptive TSA,0.5888964089748878,1.055886737978703,0.010748862151155407,-0.00709627597336675,0.00013590561594793992,0.5888964089748878
