bpb,bpb_se_within_run,charged_flop_equiv,delta_vs_raw,eval_batches_count,eval_kind,improvement_vs_raw,optimizer,recipe,result_path,seed,step,trajectory_id
1.1152960880757372,0.006431592604429526,3000.30517578125,9.843384254581977e-05,256,final,-9.843384254581977e-05,pure_adamw,ema:0.95:16:4,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed1337/trajectories/lr040_wd065/result.json,1337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,group:muon:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed1337/trajectories/lr040_wd065/result.json,1337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,raw,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed1337/trajectories/lr040_wd065/result.json,1337,3000,lr040_wd065
1.1152634041217007,0.006430892257687044,3000.30517578125,6.574988850927e-05,256,final,-6.574988850927e-05,pure_adamw,uniform:4:16,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed1337/trajectories/lr040_wd065/result.json,1337,3000,lr040_wd065
1.115948514357341,0.006428421821593572,3000.30517578125,0.0007508601241497104,256,final,-0.0007508601241497104,pure_adamw,uniform:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed1337/trajectories/lr040_wd065/result.json,1337,3000,lr040_wd065
1.1150675157624566,0.006426512043950472,3000.30517578125,-0.00013013847073484186,256,final,0.00013013847073484186,pure_adamw,adaptive:hybrid:8:32:1.0:all,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed2337/trajectories/lr040_wd065/result.json,2337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,adaptive:hybrid:8:32:1.0:muon,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed2337/trajectories/lr040_wd065/result.json,2337,3000,lr040_wd065
1.1152960880757372,0.006431592604429526,3000.30517578125,9.843384254581977e-05,256,final,-9.843384254581977e-05,pure_adamw,ema:0.95:16:4,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed2337/trajectories/lr040_wd065/result.json,2337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,group:muon:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed2337/trajectories/lr040_wd065/result.json,2337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,raw,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed2337/trajectories/lr040_wd065/result.json,2337,3000,lr040_wd065
1.1152634041217007,0.006430892257687044,3000.30517578125,6.574988850927e-05,256,final,-6.574988850927e-05,pure_adamw,uniform:4:16,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed2337/trajectories/lr040_wd065/result.json,2337,3000,lr040_wd065
1.115948514357341,0.006428421821593572,3000.30517578125,0.0007508601241497104,256,final,-0.0007508601241497104,pure_adamw,uniform:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed2337/trajectories/lr040_wd065/result.json,2337,3000,lr040_wd065
1.1150675157624566,0.006426512043950472,3000.30517578125,-0.00013013847073484186,256,final,0.00013013847073484186,pure_adamw,adaptive:hybrid:8:32:1.0:all,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed3337/trajectories/lr040_wd065/result.json,3337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,adaptive:hybrid:8:32:1.0:muon,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed3337/trajectories/lr040_wd065/result.json,3337,3000,lr040_wd065
1.1152960880757372,0.006431592604429526,3000.30517578125,9.843384254581977e-05,256,final,-9.843384254581977e-05,pure_adamw,ema:0.95:16:4,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed3337/trajectories/lr040_wd065/result.json,3337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,group:muon:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed3337/trajectories/lr040_wd065/result.json,3337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,raw,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed3337/trajectories/lr040_wd065/result.json,3337,3000,lr040_wd065
1.1152634041217007,0.006430892257687044,3000.30517578125,6.574988850927e-05,256,final,-6.574988850927e-05,pure_adamw,uniform:4:16,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed3337/trajectories/lr040_wd065/result.json,3337,3000,lr040_wd065
1.115948514357341,0.006428421821593572,3000.30517578125,0.0007508601241497104,256,final,-0.0007508601241497104,pure_adamw,uniform:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed3337/trajectories/lr040_wd065/result.json,3337,3000,lr040_wd065
1.1150675157624566,0.006426512043950472,3000.30517578125,-0.00013013847073484186,256,final,0.00013013847073484186,pure_adamw,adaptive:hybrid:8:32:1.0:all,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,adaptive:hybrid:8:32:1.0:muon,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.1152960880757372,0.006431592604429526,3000.30517578125,9.843384254581977e-05,256,final,-9.843384254581977e-05,pure_adamw,ema:0.95:16:4,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,group:muon:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,raw,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.1152634041217007,0.006430892257687044,3000.30517578125,6.574988850927e-05,256,final,-6.574988850927e-05,pure_adamw,uniform:4:16,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.115948514357341,0.006428421821593572,3000.30517578125,0.0007508601241497104,256,final,-0.0007508601241497104,pure_adamw,uniform:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed4337/trajectories/lr040_wd065/result.json,4337,3000,lr040_wd065
1.1150675157624566,0.006426512043950472,3000.30517578125,-0.00013013847073484186,256,final,0.00013013847073484186,pure_adamw,adaptive:hybrid:8:32:1.0:all,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,adaptive:hybrid:8:32:1.0:muon,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.1152960880757372,0.006431592604429526,3000.30517578125,9.843384254581977e-05,256,final,-9.843384254581977e-05,pure_adamw,ema:0.95:16:4,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,group:muon:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.1151976542331914,0.006425293326712223,3000.30517578125,0.0,256,final,0.0,pure_adamw,raw,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.1152634041217007,0.006430892257687044,3000.30517578125,6.574988850927e-05,256,final,-6.574988850927e-05,pure_adamw,uniform:4:16,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
1.115948514357341,0.006428421821593572,3000.30517578125,0.0007508601241497104,256,final,-0.0007508601241497104,pure_adamw,uniform:8:32,outputs/optimization_paper/averaging_curves_d12_s5_v1/pure_adamw_seed5337/trajectories/lr040_wd065/result.json,5337,3000,lr040_wd065
