name,layer,role,module,numel,shape,squareish,drift_energy,residual_energy,noise_fraction,mean_update_cosine,trajectory_score
transformer.h.8.mlp.c_proj.weight,8,mlp_down,mlp,2359296,768x3072,0,0.15849192440509796,0.7611273356846401,0.8276548444737531,0.14660241028457574,0.8405262170945886
transformer.h.9.attn.c_q.weight,9,attn_qkv,attn,589824,768x768,1,0.043855320662260056,0.2068307442324502,0.8250588014109219,0.15062526068916945,0.8372167703608762
transformer.h.9.attn.c_k.weight,9,attn_qkv,attn,589824,768x768,1,0.04388367384672165,0.20632975016321456,0.8246150300673758,0.15210043866004622,0.8362572957036648
transformer.h.9.attn.c_v.weight,9,attn_qkv,attn,589824,768x768,1,0.028980372473597527,0.1747566227402006,0.8577559640398837,0.06557223202796808,0.8960918660059578
transformer.h.9.attn.c_proj.weight,9,attn_out,attn,589824,768x768,1,0.04048486053943634,0.20514064601489476,0.8351764802142757,0.13576059583511982,0.8497079421895779
transformer.h.9.attn.ve_gate.weight,9,attn_aux,attn,72,6x12,0,1.2530248568509705e-05,2.3156157762319447e-05,0.6488789470043964,0.28623916055502224,0.6813198932246871
transformer.h.9.mlp.c_fc.weight,9,mlp_up,mlp,2359296,3072x768,0,0.164225772023201,0.7998577782085964,0.8296560790984187,0.14431670231618512,0.8426696883911168
transformer.h.9.mlp.c_proj.weight,9,mlp_down,mlp,2359296,768x3072,0,0.16344869136810303,0.7875271609851292,0.8281252978573095,0.1454594394447268,0.8413329292062913
transformer.h.10.attn.c_q.weight,10,attn_qkv,attn,589824,768x768,1,0.044523756951093674,0.20354718608515604,0.8205200641149352,0.16496472030191714,0.8277776719065091
transformer.h.10.attn.c_k.weight,10,attn_qkv,attn,589824,768x768,1,0.04405715689063072,0.1996975988149643,0.8192562160967944,0.16469992507631456,0.8272781455102399
transformer.h.10.attn.c_v.weight,10,attn_qkv,attn,589824,768x768,1,0.02776930294930935,0.1649263777903148,0.8558903715811252,0.06909393399226602,0.8933982187944296
transformer.h.10.attn.c_proj.weight,10,attn_out,attn,589824,768x768,1,0.03767986595630646,0.20238049541200911,0.8430400348415054,0.11347184723401472,0.8647840938037453
transformer.h.10.mlp.c_fc.weight,10,mlp_up,mlp,2359296,3072x768,0,0.1611241102218628,0.7944638473646981,0.83138746261642,0.13880365427037109,0.8462919041730245
transformer.h.10.mlp.c_proj.weight,10,mlp_down,mlp,2359296,768x3072,0,0.16031289100646973,0.7815099017960685,0.8297844432821231,0.14073368641942965,0.8445253784313467
transformer.h.11.attn.c_q.weight,11,attn_qkv,attn,589824,768x768,1,0.04499701038002968,0.2058019552912031,0.8205853430870391,0.1654673352788304,0.8275590039041043
transformer.h.11.attn.c_k.weight,11,attn_qkv,attn,589824,768x768,1,0.04483509063720703,0.20409807988575526,0.819891055326147,0.1654390314102609,0.8272260119579431
transformer.h.11.attn.c_v.weight,11,attn_qkv,attn,589824,768x768,1,0.03072746843099594,0.17952348291873932,0.8538533679218254,0.07440591224931158,0.8897237278362569
transformer.h.11.attn.c_proj.weight,11,attn_out,attn,589824,768x768,1,0.04265739396214485,0.20312411231654032,0.8264418075712469,0.14525578400429298,0.840593011783477
transformer.h.11.attn.ve_gate.weight,11,attn_aux,attn,72,6x12,0,8.513818102073856e-06,1.966994620618477e-05,0.6979176376528571,0.22959372042728252,0.7341619586127872
transformer.h.11.mlp.c_fc.weight,11,mlp_up,mlp,2359296,3072x768,0,0.16745848953723907,0.810472343649183,0.8287624401905768,0.14552957378240464,0.8416164332040861
transformer.h.11.mlp.c_proj.weight,11,mlp_down,mlp,2359296,768x3072,0,0.1562977135181427,0.7798294850758144,0.833037952798617,0.1317043387635711,0.850666807017523
